minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,distance_to_centre,type_secondary,price
5.0,6.0,300.0,188.0,25.0,4.0,14,3.93,1,750000000.0
7.0,6.0,340.0,174.0,34.8,7.0,8,0.94,1,590000000.0
5.0,6.0,203.6,20.0,23.5,7.0,20,8.81,1,91000000.0
3.0,6.0,330.0,150.0,50.0,7.0,7,1.42,1,180000000.0
6.0,6.0,189.0,127.0,22.0,3.0,5,1.37,1,89000000.0
9.0,6.0,184.0,120.0,20.0,6.0,17,3.46,1,124490000.0
3.0,6.0,332.4,170.2,34.1,7.0,7,1.42,1,180000000.0
5.0,6.0,282.0,171.0,20.0,2.0,6,1.42,1,250000000.0
6.0,6.0,227.0,15.0,25.4,17.0,17,13.99,1,65000000.0
10.0,6.0,287.5,20.0,30.4,22.0,29,4.15,1,129375000.0
15.0,6.0,415.0,211.9,41.0,4.0,5,12.27,1,300000000.0
5.0,6.0,310.0,158.9,32.3,4.0,20,3.93,1,308000000.0
12.0,6.0,283.0,20.0,30.1,11.0,14,3.43,1,700000000.0
13.0,6.0,187.0,113.1,26.6,9.0,9,9.24,1,46500000.0
7.0,6.0,320.0,163.9,33.1,3.0,48,6.89,1,192000000.0
6.0,6.0,300.0,13.0,31.5,7.0,12,1.98,1,435000000.0
10.0,6.0,338.4,213.0,15.0,10.0,15,3.93,1,450000000.0
12.0,6.0,230.0,120.6,18.0,17.0,17,4.15,1,230000000.0
8.0,6.0,420.0,214.5,41.4,3.0,3,8.81,1,250000000.0
8.0,6.0,353.0,180.6,35.8,3.0,3,8.81,1,330000000.0
8.0,6.0,840.0,426.8,76.1,1.0,3,8.81,1,500000000.0
11.0,6.0,181.7,105.0,13.0,15.0,15,5.88,1,88000000.0
8.0,6.0,259.3,133.2,28.1,7.0,7,2.32,1,142450000.0
10.0,6.0,180.0,114.0,22.0,14.0,22,7.14,1,143000000.0
18.0,6.0,560.0,190.0,40.0,4.0,48,11.08,1,205000000.0
12.0,6.0,229.3,143.0,13.0,17.0,17,4.15,1,230000000.0
14.0,6.0,375.0,191.7,37.7,5.0,6,8.35,1,356250000.0
3.0,6.0,460.0,350.0,20.0,16.0,24,8.82,1,457000000.0
10.0,6.0,300.0,144.0,36.0,6.0,10,1.98,1,320000000.0
4.0,6.0,240.0,190.0,20.0,5.0,6,0.8,1,125000000.0
3.0,6.0,326.0,18.0,33.6,4.0,5,0.73,1,160000000.0
9.0,6.0,387.0,210.0,40.0,4.0,5,4.8,1,440000000.0
7.0,6.0,396.4,202.5,39.4,14.0,15,4.8,1,547000000.0
7.0,6.0,524.0,267.0,50.0,14.0,15,4.8,1,732000000.0
7.0,6.0,455.6,58.0,44.3,14.0,15,7.14,1,134900000.0
7.0,6.0,375.0,172.0,30.0,13.0,25,6.7,1,210000000.0
12.0,6.0,500.0,165.0,25.0,1.0,5,10.13,1,250000000.0
12.0,6.0,500.0,300.0,50.0,1.0,4,13.74,1,325000000.0
3.0,6.0,305.0,24.0,31.9,2.0,6,3.93,1,350000000.0
13.0,6.0,379.5,370.0,38.0,5.0,6,8.35,1,417450000.0
9.0,6.0,355.0,100.0,19.0,3.0,5,4.8,1,450000000.0
8.0,6.0,298.0,200.0,30.0,6.0,10,2.8,1,300000000.0
11.0,6.0,630.0,300.0,100.0,6.0,7,2.32,1,1200000000.0
12.0,6.0,500.0,180.0,15.0,1.0,4,13.74,1,325000000.0
13.0,6.0,176.0,15.0,21.2,2.0,6,1.42,1,82000000.0
5.0,6.0,317.7,250.0,30.0,26.0,27,8.81,1,90000000.0
9.0,6.0,305.0,97.4,19.0,2.0,5,4.8,1,350000000.0
9.0,6.0,375.0,37.0,18.0,4.0,5,4.8,1,470000000.0
6.0,6.0,88.2,60.9,10.0,12.0,17,13.74,1,35000000.0
6.0,6.0,327.5,250.0,20.0,1.0,2,2.14,1,140000000.0
2.0,6.0,350.0,239.0,15.3,17.0,17,2.8,1,150000000.0
6.0,6.0,336.4,222.5,26.0,4.0,4,0.8,1,186000000.0
4.0,6.0,321.7,164.8,33.3,5.0,5,1.29,1,230000000.0
7.0,6.0,693.0,352.5,64.0,7.0,7,8.35,1,300000000.0
10.0,6.0,550.9,200.0,25.0,6.0,7,1.42,1,460000000.0
4.0,6.0,103.2,68.5,14.3,3.0,6,1.98,1,38900000.0
14.0,6.0,161.5,50.0,20.0,4.0,6,3.21,1,67000000.0
18.0,6.0,255.2,180.0,27.8,21.0,22,8.35,1,79000000.0
3.0,6.0,272.4,209.7,17.0,5.0,6,1.37,1,85000000.0
9.0,6.0,161.0,49.9,20.0,22.0,28,3.38,1,104000000.0
8.0,6.0,183.0,130.0,20.0,23.0,24,6.7,1,106140000.0
1.0,6.0,154.0,34.1,19.4,58.0,59,6.22,1,120000000.0
17.0,6.0,300.0,155.0,54.0,8.0,8,11.33,1,146000000.0
5.0,6.0,261.0,16.6,28.2,3.0,6,1.65,1,155000000.0
5.0,6.0,300.0,240.0,31.5,3.0,5,1.65,1,177000000.0
20.0,6.0,271.0,121.0,19.8,17.0,17,5.62,1,185000000.0
0.0,6.0,320.0,163.9,33.1,3.0,20,3.21,1,199000000.0
11.0,6.0,560.0,50.0,53.0,4.0,31,11.08,1,205000000.0
5.0,6.0,280.0,155.0,26.0,6.0,7,1.77,1,225000000.0
11.0,6.0,304.0,30.0,31.8,4.0,5,0.94,1,230000000.0
10.0,6.0,433.9,197.0,47.0,14.0,14,4.12,1,230000000.0
3.0,6.0,225.3,116.0,25.3,2.0,8,2.14,1,236565000.0
10.0,6.0,310.9,183.9,28.1,2.0,3,1.42,1,270000000.0
10.0,6.0,301.5,178.3,16.7,2.0,3,1.42,1,289000000.0
10.0,6.0,301.5,178.3,16.7,2.0,3,1.42,1,289000000.0
18.0,6.0,424.0,229.0,41.7,35.0,35,11.08,1,300000000.0
7.0,6.0,235.5,110.8,30.0,5.0,12,4.8,1,306100000.0
8.0,6.0,300.0,200.0,36.0,6.0,10,2.8,1,319900000.0
7.0,6.0,227.82,40.0,25.5,3.0,12,4.8,1,341000000.0
12.0,0.0,135.3,70.5,17.8,37.0,37,7.14,1,125000000.0
6.0,0.0,277.0,142.2,29.6,4.0,6,3.06,1,119000000.0
5.0,0.0,91.0,48.1,14.2,5.0,6,3.06,1,42000000.0
11.0,0.0,100.0,75.0,20.0,8.0,38,10.03,1,24500000.0
5.0,0.0,74.6,28.4,12.8,1.0,14,8.35,1,33999999.0
7.0,0.0,30.2,17.4,9.1,7.0,22,7.48,1,11450000.0
12.0,0.0,110.5,60.5,11.8,11.0,12,3.02,1,78500000.0
11.0,0.0,135.0,70.4,17.8,30.0,38,10.03,1,47500000.0
12.0,0.0,126.4,66.0,17.1,22.0,59,10.03,1,34000000.0
11.0,0.0,123.0,64.3,16.8,17.0,36,5.15,1,53900000.0
6.0,0.0,187.0,25.0,22.1,5.0,6,0.94,1,224500000.0
11.0,0.0,157.0,157.0,19.6,35.0,38,10.03,1,60000000.0
3.0,0.0,138.3,72.1,18.1,13.0,23,17.51,1,51000000.0
12.0,0.0,126.0,65.8,17.1,22.0,59,10.03,1,42000000.0
17.0,0.0,44.0,24.4,10.3,12.0,27,6.7,1,20500000.0
2.0,0.0,157.5,16.1,19.7,5.0,16,7.43,1,66937499.0
2.0,0.0,157.5,16.1,19.7,6.0,16,7.43,1,67294999.0
24.0,0.0,75.0,45.0,12.0,3.0,4,4.21,1,17500000.0
10.0,0.0,135.0,70.4,17.8,30.0,38,10.03,1,33000000.0
12.0,0.0,109.0,57.2,15.7,55.0,59,10.03,1,38000000.0
13.0,0.0,128.0,66.8,17.2,52.0,58,10.03,1,38000000.0
8.0,0.0,81.5,47.0,12.0,3.0,7,1.98,1,49990000.0
8.0,0.0,81.5,48.0,15.0,3.0,7,1.98,1,49990000.0
6.0,0.0,121.5,63.6,16.7,6.0,6,3.06,1,72900000.0
6.0,0.0,77.4,8.3,13.0,5.0,7,0.94,1,73854000.0
1.0,0.0,270.0,138.6,29.0,15.0,16,4.12,1,79000000.0
7.0,0.0,190.0,98.2,22.4,4.0,6,3.06,1,99000000.0
6.0,0.0,200.0,103.2,23.2,11.0,11,2.68,1,116500000.0
6.0,0.0,138.2,30.0,18.1,4.0,7,0.94,1,134681000.0
6.0,0.0,342.0,175.0,34.9,4.0,6,3.06,1,179000000.0
5.0,0.0,336.8,172.4,34.5,5.0,6,3.06,1,180000000.0
6.0,0.0,522.0,266.0,49.8,6.0,6,3.06,1,270000000.0
3.0,0.0,1117.0,566.8,99.1,3.0,12,1.69,1,270000000.0
8.0,0.0,390.59,199.6,39.0,14.0,15,4.8,1,555997000.0
8.0,0.0,517.86,309.0,59.0,14.0,15,4.8,1,730000000.0
8.0,0.0,517.86,309.0,59.0,14.0,15,4.8,1,747200000.0
8.0,0.0,517.86,309.0,59.0,14.0,15,4.8,1,747270000.0
8.0,0.0,517.86,309.0,59.0,14.0,15,4.8,1,747000000.0
8.0,0.0,64.8,46.5,15.0,4.0,4,3.46,1,24500000.0
9.0,0.0,92.1,48.7,14.3,13.0,24,10.13,1,40000000.0
7.0,0.0,93.5,49.4,14.4,13.0,18,5.15,1,44880000.0
6.0,0.0,66.0,35.5,12.1,5.0,6,0.94,1,58000000.0
13.0,0.0,13.0,5.0,3.0,1.0,14,2.72,1,3820000.0
13.0,0.0,16.8,8.8,3.0,1.0,14,2.72,1,4920000.0
18.0,0.0,17.0,8.0,3.0,1.0,14,2.68,1,4980000.0
21.0,0.0,30.2,19.2,6.0,14.0,18,10.18,1,8500000.0
10.0,0.0,60.0,6.0,11.6,2.0,9,15.84,1,15000000.0
6.0,0.0,49.8,24.0,12.0,3.0,26,12.27,1,15500000.0
19.0,0.0,54.0,40.0,4.0,4.0,4,13.74,1,17000000.0
21.0,0.0,65.2,48.0,10.0,15.0,23,9.25,1,20500000.0
20.0,0.0,147.0,76.5,18.8,22.0,23,10.03,1,31017000.0
5.0,0.0,71.5,38.3,12.6,5.0,6,0.94,1,59000000.0
13.0,0.0,93.5,70.0,15.0,27.0,28,6.89,1,65000000.0
4.0,0.0,25.3,14.9,8.7,5.0,18,10.18,1,6560000.0
26.0,0.0,30.0,17.3,9.1,11.0,17,15.44,1,7990000.0
15.0,0.0,33.5,19.1,9.4,18.0,18,10.18,1,9000000.0
5.0,0.0,44.0,19.0,10.0,8.0,16,15.44,1,9200000.0
21.0,0.0,38.6,16.0,14.0,4.0,5,9.46,1,9900000.0
18.0,0.0,30.0,16.0,6.0,5.0,5,9.46,1,10900000.0
13.0,0.0,35.0,19.0,12.0,3.0,3,4.25,1,10990000.0
5.0,0.0,50.0,25.1,10.0,1.0,13,5.91,1,11800000.0
4.0,0.0,48.8,10.0,10.7,11.0,18,10.18,1,12600000.0
4.0,0.0,43.0,25.0,6.0,6.0,29,11.06,1,13500000.0
9.0,0.0,55.8,35.0,10.0,5.0,7,5.88,1,13850000.0
4.0,0.0,56.0,30.4,11.3,18.0,18,10.18,1,14550000.0
5.0,0.0,53.3,29.4,8.0,11.0,15,11.06,1,15400000.0
5.0,0.0,83.2,35.0,25.0,1.0,3,12.16,1,16000000.0
1.0,0.0,40.0,14.0,15.0,6.0,59,6.22,1,18600000.0
3.0,0.0,21.0,12.8,8.4,4.0,4,0.73,1,18500000.0
6.0,0.0,57.4,31.2,11.4,22.0,23,7.48,1,19400000.0
7.0,0.0,44.0,16.7,12.7,10.0,17,5.15,1,19800000.0
19.0,0.0,69.7,59.7,5.0,6.0,7,4.25,1,22834000.0
5.0,0.0,43.9,18.4,10.3,8.0,14,8.35,1,24499999.0
4.0,0.0,62.3,33.6,11.8,6.0,15,5.88,1,25000000.0
2.0,0.0,62.97,34.0,11.8,13.0,15,5.88,1,24969230.0
19.0,0.0,85.2,75.2,5.0,7.0,7,4.25,1,25918000.0
2.0,0.0,59.78,32.4,11.6,14.0,15,5.88,1,26700000.0
6.0,0.0,56.1,37.0,13.4,18.0,27,6.7,1,26800000.0
2.0,0.0,75.94,40.5,12.9,11.0,15,5.88,1,28900000.0
2.0,0.0,79.12,42.1,13.2,10.0,15,5.88,1,29052438.0
4.0,0.0,85.0,64.0,11.3,29.0,29,11.06,1,32000000.0
6.0,0.0,42.0,27.0,10.0,3.0,5,1.69,1,37500000.0
17.0,0.0,75.0,53.0,12.0,9.0,23,4.25,1,37990000.0
17.0,0.0,75.0,53.2,12.0,9.0,23,4.25,1,37990000.0
12.0,0.0,90.0,50.0,15.0,8.0,35,5.88,1,40000000.0
4.0,0.0,112.0,58.8,15.9,12.0,15,5.88,1,40883244.0
6.0,0.0,44.0,27.0,12.0,3.0,5,1.69,1,41500000.0
5.0,0.0,71.2,21.5,12.5,8.0,14,8.35,1,42000000.0
20.0,0.0,111.0,60.0,22.0,9.0,22,8.35,1,42500000.0
8.0,0.0,93.8,78.1,14.4,4.0,4,0.94,1,43390000.0
2.0,0.0,111.45,58.5,15.9,9.0,15,5.88,1,46000000.0
12.0,0.0,143.5,74.7,18.5,5.0,29,3.02,1,48000000.0
12.0,0.0,143.5,74.7,18.5,5.0,29,3.02,1,48000000.0
25.0,0.0,170.0,120.0,35.0,3.0,4,5.21,1,49000000.0
6.0,0.0,102.0,53.7,15.1,29.0,36,6.55,1,49370000.0
9.0,0.0,162.0,70.0,39.0,15.0,35,13.2,1,49900000.0
5.0,0.0,61.0,33.0,11.7,4.0,13,1.98,1,49900000.0
12.0,0.0,154.0,109.0,40.0,4.0,30,3.02,1,49800000.0
5.0,0.0,61.0,36.0,20.0,4.0,12,1.98,1,49900000.0
2.0,0.0,123.88,64.8,16.9,11.0,15,5.88,1,53500000.0
6.0,0.0,108.0,42.0,15.6,5.0,6,6.55,1,53490000.0
6.0,0.0,105.0,55.2,15.3,16.0,22,6.55,1,54950000.0
2.0,0.0,129.55,67.6,17.4,15.0,15,5.88,1,57000000.0
5.0,0.0,38.2,21.4,9.8,3.0,3,1.29,1,34416000.0
13.0,0.0,28.0,16.3,9.0,5.0,10,10.03,1,10800000.0
5.0,0.0,12.0,8.2,7.6,1.0,17,11.06,1,3750000.0
5.0,0.0,17.4,10.9,8.1,2.0,5,11.24,1,4800000.0
5.0,0.0,18.1,11.3,8.1,1.0,17,11.06,1,4880000.0
14.0,0.0,31.0,20.0,10.0,11.0,25,6.55,1,16300000.0
10.0,0.0,18.5,10.5,2.0,7.0,8,6.18,1,7011873.0
15.0,0.0,29.4,14.0,9.1,12.0,25,6.55,1,17000000.0
5.0,0.0,27.8,16.2,8.9,8.0,10,0.73,1,8193000.0
5.0,0.0,18.5,10.0,5.0,1.0,17,14.73,1,4347500.0
10.0,0.0,15.7,10.1,7.9,2.0,4,7.65,1,5900291.0
9.0,0.0,28.6,16.6,9.0,2.0,4,7.65,1,8557695.0
10.0,0.0,28.6,21.6,2.0,2.0,3,7.65,1,8557695.0
9.0,0.0,13.6,9.0,7.8,2.0,6,1.98,1,10600000.0
10.0,0.0,42.6,34.6,3.0,1.0,2,7.65,1,12950400.0
14.0,0.0,13.1,7.0,2.0,2.0,6,7.65,1,4388500.0
4.0,0.0,19.0,15.0,4.0,11.0,16,10.22,1,5900000.0
8.0,0.0,22.0,12.0,5.0,6.0,13,5.15,1,13000000.0
10.0,0.0,46.2,38.2,3.0,2.0,3,7.65,1,14044800.0
12.0,0.0,11.8,8.1,7.6,1.0,3,11.87,1,4100000.0
12.0,0.0,15.6,10.0,7.9,1.0,3,11.87,1,4700000.0
15.0,0.0,18.0,11.2,8.1,2.0,2,11.87,1,5000000.0
11.0,0.0,15.5,8.1,1.0,8.0,8,6.18,1,5400000.0
8.0,0.0,13.5,13.5,7.8,1.0,5,5.0,1,5805000.0
11.0,0.0,16.2,8.1,1.0,8.0,8,2.63,1,6100000.0
10.0,0.0,20.2,12.3,8.3,2.0,4,7.65,1,6437856.0
11.0,0.0,15.6,8.7,1.9,7.0,8,6.18,1,6460241.0
12.0,0.0,15.6,10.0,7.9,3.0,4,7.14,1,6723872.0
11.0,0.0,15.7,8.9,1.0,7.0,8,6.18,1,6800000.0
14.0,0.0,28.0,16.3,9.0,2.0,2,5.15,1,7690000.0
10.0,0.0,21.5,13.0,8.4,4.0,4,7.65,1,9061253.0
12.0,0.0,33.9,19.3,9.4,3.0,4,7.14,1,10118827.0
10.0,0.0,44.1,30.1,5.0,1.0,4,7.65,1,13406400.0
6.0,0.0,15.0,12.0,3.0,4.0,4,2.72,1,7700000.0
3.0,0.0,16.8,10.6,8.0,4.0,5,4.13,1,6300000.0
8.0,0.0,12.0,8.2,7.6,5.0,6,5.0,1,5900000.0
15.0,0.0,15.4,9.9,7.9,1.0,4,4.25,1,6340000.0
15.0,0.0,17.3,10.9,8.1,1.0,4,4.25,1,6940000.0
15.0,0.0,17.3,10.9,8.1,1.0,4,4.25,1,6940000.0
15.0,0.0,17.3,10.9,8.1,1.0,4,4.25,1,6940000.0
15.0,0.0,20.2,12.3,8.3,2.0,4,4.25,1,7890000.0
15.0,0.0,20.2,12.3,8.3,2.0,4,4.25,1,7890000.0
7.0,0.0,26.2,15.4,8.8,4.0,4,4.21,1,7890000.0
11.0,0.0,23.7,14.1,8.6,1.0,4,5.21,1,8600000.0
3.0,0.0,25.8,15.8,5.0,3.0,4,7.14,1,11400000.0
5.0,0.0,22.0,17.0,8.5,14.0,36,6.7,1,12500000.0
14.0,0.0,30.0,17.3,9.1,1.0,4,4.15,1,5170000.0
11.0,0.0,14.0,9.2,7.8,2.0,4,5.88,1,4500000.0
14.0,0.0,35.0,19.8,9.5,3.0,10,10.03,1,13500000.0
5.0,0.0,24.0,14.0,5.0,7.0,25,13.74,1,10900000.0
8.0,0.0,22.9,5.0,8.5,10.0,17,5.15,1,11000000.0
7.0,0.0,30.0,20.0,9.1,6.0,9,4.25,1,13300000.0
14.0,0.0,32.0,27.0,9.3,5.0,10,4.22,1,13500000.0
14.0,0.0,33.6,20.0,6.0,23.0,25,6.55,1,15900000.0
11.0,0.0,61.6,33.3,11.7,1.0,8,1.69,1,64800000.0
14.0,0.0,9.8,5.0,2.0,2.0,6,7.65,1,3332000.0
5.0,0.0,15.0,9.7,7.9,2.0,5,5.62,1,3570000.0
7.0,0.0,15.0,9.7,7.9,3.0,5,10.97,1,3870000.0
9.0,0.0,20.0,12.2,8.3,8.0,10,13.36,1,4070000.0
5.0,0.0,25.0,14.8,8.7,1.0,5,10.25,1,4070000.0
9.0,0.0,25.0,14.8,8.7,2.0,5,6.24,1,4270000.0
9.0,0.0,20.0,12.2,8.3,8.0,10,13.36,1,4770000.0
15.0,0.0,18.0,14.4,8.1,2.0,2,11.87,1,5100000.0
14.0,0.0,37.5,20.0,5.0,2.0,6,14.98,1,5300000.0
16.0,0.0,25.0,14.8,8.7,3.0,5,7.98,1,5370000.0
19.0,0.0,21.6,15.0,8.4,4.0,8,4.22,1,5950000.0
15.0,0.0,19.0,11.0,3.0,1.0,5,5.64,1,5920000.0
11.0,0.0,13.2,8.8,7.7,3.0,8,2.63,1,5990000.0
10.0,0.0,14.0,7.0,2.0,1.0,2,7.65,1,6300000.0
25.0,0.0,22.7,13.7,4.0,6.0,17,3.38,1,6500000.0
14.0,0.0,18.0,9.0,4.0,3.0,6,14.98,1,6500000.0
5.0,0.0,20.0,11.0,4.0,2.0,10,11.33,1,6800000.0
10.0,0.0,16.5,9.5,2.0,2.0,4,7.65,1,7143486.0
15.0,0.0,26.0,18.0,3.0,1.0,5,5.64,1,7190000.0
5.0,0.0,50.0,27.4,10.8,6.0,14,3.06,1,7330000.0
10.0,0.0,22.6,15.6,2.0,2.0,4,7.65,1,7826473.0
14.0,0.0,18.0,10.0,3.0,3.0,6,14.98,1,7800000.0
10.0,0.0,22.3,15.3,2.0,2.0,2,7.65,1,7864789.0
10.0,0.0,20.6,13.6,2.0,3.0,4,7.65,1,7850000.0
8.0,1.0,38.3,19.7,10.0,17.0,22,18.99,1,10350000.0
27.0,1.0,34.4,18.9,9.0,12.0,16,11.06,1,11700000.0
15.0,1.0,32.0,18.3,9.3,3.0,27,6.7,1,14790000.0
11.0,1.0,35.0,24.0,6.0,9.0,9,2.72,1,19400000.0
7.0,1.0,41.6,12.1,20.0,2.0,28,2.97,1,24900000.0
17.0,1.0,45.5,19.1,6.3,3.0,40,5.15,1,33000000.0
2.0,1.0,60.2,40.0,11.6,11.0,13,3.43,1,36200000.0
13.0,1.0,41.2,23.0,10.0,13.0,25,11.33,1,19776000.0
17.0,1.0,40.1,15.2,9.1,15.0,40,5.15,1,31000000.0
17.0,1.0,41.1,23.4,4.9,16.0,40,5.15,1,31500000.0
6.0,1.0,15.0,11.0,4.0,2.0,5,11.24,1,5200000.0
5.0,1.0,12.5,8.5,7.7,1.0,5,11.24,1,4000000.0
4.0,1.0,33.0,15.0,9.0,6.0,28,6.89,1,15000000.0
8.0,1.0,40.1,20.0,10.0,4.0,15,5.15,1,25200000.0
8.0,1.0,38.0,11.8,15.0,14.0,17,5.15,1,25000000.0
5.0,1.0,61.3,10.0,11.7,11.0,12,1.98,1,45362000.0
6.0,1.0,36.9,5.0,9.7,2.0,8,1.35,1,16974000.0
7.0,1.0,37.4,23.8,7.0,4.0,6,4.25,1,15850000.0
6.0,1.0,41.4,5.0,10.1,2.0,8,1.35,1,19044000.0
7.0,1.0,46.0,25.4,10.4,18.0,22,7.43,1,30000000.0
6.0,1.0,36.3,5.0,9.6,2.0,8,1.35,1,16698000.0
2.0,1.0,37.9,19.0,9.6,5.0,25,13.44,1,12500000.0
15.0,1.0,144.0,56.0,65.0,14.0,21,3.46,1,195000000.0
8.0,1.0,38.0,24.0,7.0,4.0,6,4.25,1,15849000.0
1.0,1.0,37.0,12.0,15.0,22.0,29,6.22,1,18500000.0
6.0,1.0,46.0,25.4,10.4,3.0,5,1.69,1,41670000.0
26.0,1.0,47.0,28.0,10.0,4.0,5,2.72,1,44650000.0
3.0,1.0,39.2,21.0,8.6,2.0,14,13.44,1,10500000.0
11.0,1.0,50.4,13.2,10.8,2.0,3,5.91,1,22300000.0
9.0,1.0,55.0,25.0,15.0,2.0,5,1.37,1,125000000.0
9.0,1.0,26.9,16.9,5.0,8.0,25,18.99,1,7500000.0
10.0,1.0,28.1,14.2,4.0,2.0,4,7.65,1,8762985.0
7.0,1.0,32.0,18.0,6.0,5.0,9,15.84,1,9300000.0
20.0,1.0,33.0,22.0,6.0,3.0,6,10.13,1,9750000.0
10.0,1.0,30.0,18.0,10.0,5.0,5,9.46,1,10900000.0
7.0,1.0,37.4,18.8,7.0,2.0,17,13.2,1,11300000.0
13.0,1.0,44.3,17.3,9.3,13.0,17,15.61,1,11500000.0
13.0,1.0,35.0,18.0,10.0,5.0,25,15.06,1,12000000.0
6.0,1.0,35.0,19.3,9.7,13.0,14,7.14,1,14000000.0
9.0,1.0,37.0,14.0,16.0,34.0,38,6.22,1,14000000.0
16.0,1.0,43.2,20.0,10.0,9.0,23,6.24,1,20500000.0
18.0,1.0,47.0,17.0,12.0,18.0,25,5.91,1,24000000.0
11.0,1.0,49.8,27.3,10.8,7.0,8,1.76,1,47500000.0
15.0,1.0,34.9,20.0,9.0,11.0,12,12.42,1,8900000.0
4.0,1.0,44.0,21.6,11.0,5.0,24,17.79,1,11900000.0
6.0,1.0,42.0,10.0,10.1,10.0,14,2.97,1,18882500.0
6.0,1.0,45.5,10.0,10.4,10.0,14,2.97,1,20611500.0
10.0,1.0,28.1,16.3,9.0,2.0,4,7.65,1,8762985.0
10.0,1.0,43.8,24.3,10.3,2.0,3,7.65,1,13140000.0
9.0,1.0,17.9,3.0,8.1,7.0,9,7.14,1,7160000.0
4.0,1.0,46.3,32.0,10.5,3.0,5,1.69,1,41670000.0
5.0,1.0,52.1,12.5,29.0,3.0,3,0.8,1,52000000.0
5.0,1.0,107.7,25.7,41.0,1.0,3,0.8,1,105000000.0
9.0,1.0,15.6,13.0,2.0,3.0,4,7.14,1,6729416.0
9.0,1.0,21.4,16.0,3.0,2.0,4,7.14,1,7762971.0
13.0,1.0,32.0,22.0,5.0,2.0,25,13.2,1,11000000.0
9.0,1.0,33.3,18.0,7.0,9.0,9,15.0,1,11600000.0
10.0,1.0,32.0,19.9,7.0,5.0,8,5.91,1,11900000.0
5.0,1.0,41.0,18.0,10.0,14.0,30,17.63,1,16400000.0
10.0,1.0,31.7,21.0,5.0,3.0,9,2.32,1,22000000.0
7.0,1.0,59.0,27.0,14.0,3.0,10,2.63,1,36700000.0
6.0,1.0,60.9,32.9,11.7,3.0,13,1.98,1,49900000.0
9.0,1.0,49.3,36.3,8.0,2.0,11,2.14,1,60000000.0
5.0,1.0,98.0,51.7,14.7,2.0,7,0.94,1,95000000.0
18.0,1.0,13.0,8.7,7.7,5.0,5,12.16,1,5900000.0
11.0,1.0,39.0,21.0,9.0,5.0,14,16.72,1,12700000.0
8.0,1.0,36.0,13.6,9.6,15.0,17,7.48,1,13500000.0
7.0,1.0,41.0,22.9,10.0,5.0,9,4.25,1,19000000.0
11.0,1.0,42.0,21.9,10.0,11.0,25,9.25,1,17500000.0
7.0,1.0,42.0,22.0,10.0,11.0,25,9.25,1,17500000.0
15.0,1.0,15.4,9.9,7.9,1.0,4,4.25,1,6340000.0
15.0,1.0,15.4,7.4,3.0,1.0,4,4.25,1,6340000.0
7.0,1.0,35.0,13.8,16.2,1.0,7,12.81,1,6900000.0
15.0,1.0,24.4,14.5,8.7,1.0,4,4.25,1,7990000.0
15.0,1.0,24.4,16.4,3.0,1.0,4,4.25,1,7990000.0
15.0,1.0,24.4,14.5,8.7,1.0,4,4.25,1,7990000.0
7.0,1.0,34.0,18.0,6.6,9.0,12,12.66,1,9000000.0
4.0,1.0,36.0,11.0,9.6,3.0,10,13.44,1,10500000.0
7.0,1.0,20.2,11.2,4.0,3.0,9,1.98,1,13938000.0
7.0,1.0,25.3,16.3,4.0,4.0,9,1.98,1,15050000.0
9.0,1.0,30.0,17.3,9.1,7.0,9,4.13,1,15500000.0
7.0,1.0,49.7,25.5,10.8,3.0,8,6.24,1,16400000.0
7.0,1.0,45.15,12.3,10.4,4.0,21,5.88,1,19500000.0
8.0,1.0,41.0,26.0,10.0,23.0,24,6.7,1,23700000.0
2.0,1.0,45.7,31.0,5.0,6.0,10,3.06,1,29490000.0
8.0,1.0,40.0,20.0,9.0,10.0,15,5.15,1,19000000.0
5.0,1.0,35.28,11.5,11.8,15.0,27,6.7,1,22500000.0
8.0,1.0,49.4,19.8,13.7,5.0,11,7.65,1,23500000.0
10.0,1.0,38.4,20.9,9.0,2.0,14,16.11,1,13000000.0
7.0,2.0,86.2,45.7,13.8,13.0,14,7.14,1,28300000.0
8.0,2.0,74.0,52.0,15.0,2.0,15,5.15,1,40500000.0
1.0,2.0,128.7,67.2,17.3,5.0,15,0.15,1,370000000.0
5.0,2.0,80.5,42.8,13.3,4.0,5,1.42,1,96500000.0
5.0,2.0,54.2,18.1,11.1,5.0,6,1.37,1,42818000.0
2.0,2.0,82.4,26.3,13.5,3.0,8,0.8,1,65920000.0
2.0,2.0,105.9,26.0,15.4,3.0,8,0.8,1,62904600.0
5.0,2.0,54.7,34.2,9.2,5.0,6,1.37,1,42119000.0
11.0,2.0,65.0,40.0,15.0,4.0,38,10.03,1,26000000.0
11.0,2.0,68.0,30.0,12.3,10.0,20,6.22,1,29300000.0
8.0,2.0,38.6,21.6,9.8,4.0,12,6.7,1,14400000.0
11.0,2.0,42.1,26.6,5.3,2.0,5,9.46,1,10800000.0
17.0,2.0,64.5,31.9,6.2,11.0,41,5.15,1,41000000.0
17.0,2.0,60.0,43.0,5.5,2.0,41,5.15,1,47000000.0
7.0,2.0,81.1,43.1,13.3,11.0,15,13.2,1,29000000.0
6.0,2.0,90.0,47.6,14.1,5.0,18,4.8,1,99000000.0
