Price,Apartment type,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors
12250000.0,Secondary,Саларьево,12.0,1.0,35.5,11.0,17.0,18.0,25
15300000.0,Secondary,Спартак,10.0,1.0,35.0,21.3,9.0,4.0,16
14990000.0,Secondary,Рассказовка,26.0,1.0,48.0,20.0,18.0,10.0,12
11290000.0,Secondary,Митино,8.0,1.0,38.0,18.0,8.5,17.0,17
9600000.0,Secondary,Лианозово,12.0,1.0,36.6,19.1,8.2,1.0,16
8800000.0,Secondary,Бульвар Рокоссовского,12.0,1.0,34.8,19.8,9.6,2.0,12
17800000.0,Secondary,Фонвизинская,4.0,1.0,40.0,16.0,16.0,19.0,23
10900000.0,Secondary,Печатники,9.0,1.0,38.9,20.8,9.7,5.0,13
16200000.0,Secondary,Проспект Вернадского,12.0,1.0,38.0,18.6,8.0,14.0,22
14500000.0,Secondary,Кузьминки,17.0,1.0,43.0,20.0,11.0,12.0,23
10800000.0,Secondary,Царицыно,11.0,1.0,35.0,14.2,9.0,2.0,17
14400000.0,Secondary,Пятницкое шоссе,34.0,1.0,46.2,15.9,15.9,4.0,24
12500000.0,Secondary,Тропарево,9.0,1.0,33.7,18.8,9.1,8.0,22
23000000.0,Secondary,Смоленская,6.0,1.0,42.0,18.1,12.0,5.0,5
11500000.0,Secondary,Рассказовка,15.0,1.0,37.7,19.0,10.0,16.0,17
15700000.0,Secondary,Говорово,13.0,1.0,51.0,25.0,14.0,10.0,12
12800000.0,Secondary,Тимирязевская,10.0,1.0,35.0,20.0,10.0,1.0,12
9550000.0,Secondary,Медведково,15.0,1.0,39.0,20.0,8.7,3.0,12
11400000.0,Secondary,Улица Скобелевская,10.0,1.0,42.0,23.4,11.0,6.0,10
11500000.0,Secondary,Пыхтино,24.0,1.0,37.8,21.2,9.0,10.0,17
11000000.0,Secondary,Беломорская,19.0,1.0,40.0,19.4,8.0,8.0,14
20230244.0,Secondary,Панфиловская,7.0,1.0,63.5,25.6,14.6,4.0,7
10800000.0,Secondary,Стахановская,18.0,1.0,36.6,19.5,9.8,3.0,16
13500000.0,Secondary,Аминьевская,15.0,1.0,37.0,20.0,10.0,21.0,25
10700000.0,Secondary,Коммунарка,21.0,1.0,40.3,17.7,11.9,11.0,16
7950000.0,Secondary,Алма-Атинская,16.0,1.0,30.7,11.0,9.0,1.0,17
13500000.0,Secondary,Кунцевская,8.0,1.0,42.3,15.2,12.4,13.0,29
16200000.0,Secondary,Юго-Западная,17.0,1.0,43.6,19.5,9.5,14.0,25
11299000.0,Secondary,Саларьево,25.0,1.0,39.0,20.0,10.7,11.0,16
25900000.0,Secondary,Улица 1905 года,12.0,1.0,42.1,28.0,10.0,21.0,44
18000000.0,Secondary,ЗИЛ,6.0,1.0,39.8,11.0,15.0,9.0,26
20000000.0,Secondary,Университет,12.0,1.0,37.2,16.0,9.5,8.0,8
19900000.0,Secondary,Павелецкая,5.0,1.0,35.9,16.1,9.0,5.0,7
13999000.0,Secondary,Минская,15.0,1.0,38.8,21.8,8.7,4.0,9
10000000.0,Secondary,Белокаменная,25.0,1.0,35.0,20.0,10.0,3.0,12
12500000.0,Secondary,Выхино,8.0,1.0,37.7,16.0,11.5,2.0,24
9500000.0,Secondary,Бунинская Аллея,8.0,1.0,38.0,19.0,8.5,6.0,12
8600000.0,Secondary,Калитники,12.0,1.0,21.5,8.0,10.0,7.0,7
14000000.0,Secondary,Коломенская,21.0,1.0,44.7,21.0,12.0,7.0,17
18200000.0,Secondary,Нижегородская,7.0,1.0,43.3,15.0,18.0,25.0,25
13500000.0,Secondary,Планерная,13.0,1.0,38.0,21.3,8.6,15.0,24
11000000.0,Secondary,Щелковская,10.0,1.0,34.0,17.1,9.0,5.0,5
8450000.0,Secondary,Рязанский проспект,7.0,1.0,33.0,6.0,19.0,9.0,9
16500000.0,Secondary,Москва-Товарная,12.0,1.0,43.2,21.0,11.0,25.0,25
24000000.0,Secondary,Хорошево,12.0,1.0,43.0,23.0,10.0,5.0,27
11800000.0,Secondary,Ясенево,12.0,1.0,39.0,18.0,10.0,22.0,22
9150000.0,Secondary,Некрасовка,11.0,1.0,38.8,18.9,9.1,20.0,25
16800000.0,Secondary,Народное Ополчение,24.0,1.0,40.9,22.8,17.0,12.0,47
10300000.0,Secondary,Домодедовская,24.0,1.0,38.4,19.0,8.0,14.0,17
14300000.0,Secondary,Бульвар Рокоссовского,18.0,1.0,40.2,22.5,19.0,22.0,33
12000000.0,Secondary,Улица Дмитриевского,5.0,1.0,50.2,35.6,11.1,10.0,17
10200000.0,Secondary,Трикотажная,20.0,1.0,37.4,19.7,9.7,3.0,14
13900000.0,Secondary,Мичуринский проспект,11.0,1.0,38.5,19.1,8.5,13.0,17
10000000.0,Secondary,Марьино,19.0,1.0,38.0,19.0,8.0,2.0,16
17000000.0,Secondary,Марьина Роща,6.0,1.0,37.0,19.0,10.0,2.0,16
11390000.0,Secondary,Некрасовка,14.0,1.0,40.9,15.4,15.0,15.0,23
8800000.0,Secondary,Солнцево,9.0,1.0,35.5,18.0,8.0,1.0,17
10300000.0,Secondary,Щелковская,14.0,1.0,36.0,20.0,9.5,9.0,12
14100000.0,Secondary,Беломорская,11.0,1.0,38.5,19.8,9.8,16.0,22
18100000.0,Secondary,Авиамоторная,14.0,1.0,36.0,16.0,9.0,24.0,27
11500000.0,Secondary,Коммунарка,24.0,1.0,47.2,21.0,14.0,11.0,16
10500000.0,Secondary,Кленовый бульвар,4.0,1.0,35.0,20.0,10.0,1.0,12
13500000.0,Secondary,Солнцево,10.0,1.0,39.5,13.0,15.5,10.0,19
11990000.0,Secondary,Профсоюзная,8.0,1.0,34.6,19.0,8.5,1.0,5
11000000.0,Secondary,Рассказовка,23.0,1.0,42.0,18.0,12.0,1.0,9
10200000.0,Secondary,Волоколамская,12.0,1.0,36.8,18.0,12.0,3.0,16
35990000.0,Secondary,Шелепиха,13.0,1.0,47.4,12.0,32.0,19.0,24
22300000.0,Secondary,Тульская,27.0,1.0,50.4,27.6,13.2,2.0,18
13500000.0,Secondary,Митино,11.0,1.0,43.9,19.0,10.7,9.0,17
15699000.0,Secondary,Бульвар Рокоссовского,24.0,1.0,42.0,15.6,14.0,19.0,25
13000000.0,Secondary,Коммунарка,14.0,1.0,42.0,19.0,10.5,6.0,12
11900000.0,Secondary,Солнцево,16.0,1.0,37.9,19.0,8.0,14.0,17
14500000.0,Secondary,Кузьминки,7.0,1.0,52.4,22.7,12.1,4.0,14
12250000.0,Secondary,Марьино,12.0,1.0,40.9,21.1,8.7,8.0,14
15500000.0,Secondary,Кунцевская,6.0,1.0,40.0,18.0,10.0,8.0,25
16000000.0,Secondary,Профсоюзная,16.0,1.0,45.4,19.0,12.0,7.0,9
10200000.0,Secondary,Волжская,13.0,1.0,39.1,20.9,9.0,3.0,12
15600000.0,Secondary,Люблино,10.0,1.0,41.0,22.0,12.0,18.0,17
18000000.0,Secondary,Дмитровская,12.0,1.0,40.0,14.0,18.0,6.0,47
17500000.0,Secondary,Шелепиха,5.0,1.0,38.0,18.0,8.0,8.0,17
12000000.0,Secondary,Народное Ополчение,15.0,1.0,40.0,19.0,8.0,7.0,12
13500000.0,Secondary,Южная,15.0,1.0,38.0,20.0,10.0,2.0,14
9310000.0,Secondary,Братиславская,16.0,1.0,36.2,20.4,9.0,8.0,9
10900000.0,Secondary,Беляево,12.0,1.0,35.6,18.3,11.4,14.0,15
16800000.0,Secondary,Технопарк,15.0,1.0,45.1,13.7,19.0,2.0,14
11600000.0,Secondary,Бульвар Дмитрия Донского,15.0,1.0,35.4,14.4,9.1,5.0,17
13400000.0,Secondary,Митино,11.0,1.0,38.0,19.0,8.0,14.0,17
14990000.0,Secondary,Савеловская,14.0,1.0,42.0,21.0,12.0,10.0,12
16500000.0,Secondary,Новые Черемушки,14.0,1.0,41.0,18.0,9.0,6.0,9
18500000.0,Secondary,Угрешская,9.0,1.0,41.2,20.0,17.0,2.0,30
13850000.0,Secondary,Бабушкинская,20.0,1.0,44.7,23.0,9.1,17.0,17
13900000.0,Secondary,Люблино,18.0,1.0,41.8,11.5,22.0,17.0,17
10500000.0,Secondary,Борисово,13.0,1.0,39.1,19.2,8.5,14.0,17
12990000.0,Secondary,Медведково,27.0,1.0,40.6,12.6,17.9,21.0,33
12500000.0,Secondary,Говорово,15.0,1.0,53.0,22.0,15.0,25.0,25
12100000.0,Secondary,Новогиреево,18.0,1.0,40.5,20.0,10.0,5.0,14
12200000.0,Secondary,Кантемировская,3.0,1.0,37.5,19.0,8.3,12.0,15
10500000.0,Secondary,Прокшино,28.0,1.0,36.0,20.3,12.0,5.0,10
13550000.0,Secondary,Беляево,16.0,1.0,34.5,19.6,9.0,6.0,12
10400000.0,Secondary,Люблино,29.0,1.0,39.0,20.0,8.8,8.0,8
9750000.0,Secondary,Улица Горчакова,14.0,1.0,39.0,20.0,8.0,14.0,14
12990000.0,Secondary,Рабочий Посёлок,21.0,1.0,36.0,19.0,10.5,5.0,12
12000000.0,Secondary,Зюзино,13.0,1.0,38.0,19.0,9.0,9.0,17
14500000.0,Secondary,Фонвизинская,5.0,1.0,39.0,18.0,9.0,18.0,22
10150000.0,Secondary,Алтуфьево,6.0,1.0,36.2,20.0,9.0,1.0,16
8100000.0,Secondary,Саларьево,19.0,1.0,30.4,20.0,10.0,7.0,22
10000000.0,Secondary,Улица Старокачаловская,16.0,1.0,39.0,20.9,8.6,8.0,9
17000000.0,Secondary,Пражская,12.0,1.0,48.4,21.3,11.1,2.0,19
12000000.0,Secondary,Варшавская,6.0,1.0,34.3,19.1,9.5,1.0,14
15000000.0,Secondary,Митино,11.0,1.0,35.2,17.0,10.6,25.0,25
9250000.0,Secondary,Улица Скобелевская,5.0,1.0,38.0,20.0,8.0,8.0,14
13450000.0,Secondary,Селигерская,9.0,1.0,41.5,20.8,10.0,7.0,23
11000000.0,Secondary,Ховрино,36.0,1.0,39.0,19.0,9.0,4.0,17
24799990.0,Secondary,Автозаводская,21.0,1.0,45.3,17.2,11.4,8.0,32
17200000.0,Secondary,Аминьевская,5.0,1.0,38.2,21.4,10.0,18.0,42
12100000.0,Secondary,Народное Ополчение,11.0,1.0,38.8,20.9,8.6,6.0,12
23650000.0,Secondary,Динамо,10.0,1.0,41.5,17.2,15.2,12.0,19
21900000.0,Secondary,Автозаводская,21.0,1.0,46.0,25.4,14.0,9.0,29
19000000.0,Secondary,Хорошёвская,13.0,1.0,33.7,13.0,11.6,6.0,24
10900000.0,Secondary,Боровское шоссе,5.0,1.0,36.7,19.0,8.0,11.0,17
9900000.0,Secondary,Коммунарка,14.0,1.0,32.4,16.0,12.0,7.0,15
9600000.0,Secondary,Улица Скобелевская,8.0,1.0,38.0,21.3,10.8,9.0,12
10900000.0,Secondary,Щелковская,11.0,1.0,35.4,24.0,11.0,10.0,12
12000000.0,Secondary,Рассказовка,22.0,1.0,41.0,19.0,13.0,2.0,17
9200000.0,Secondary,Щербинка,12.0,1.0,42.0,18.0,11.0,6.0,12
12500000.0,Secondary,Чертановская,8.0,1.0,39.0,20.0,9.0,11.0,17
11990000.0,Secondary,Красный Балтиец,17.0,1.0,36.0,20.0,9.0,5.0,14
13500000.0,Secondary,Серпуховская,15.0,1.0,32.0,17.0,9.0,1.0,9
15200000.0,Secondary,Авиамоторная,14.0,1.0,40.0,13.0,18.0,10.0,27
12500000.0,Secondary,Ольховая,25.0,1.0,44.8,20.0,10.0,20.0,25
18100000.0,Secondary,Водный стадион,11.0,1.0,34.0,12.0,13.0,13.0,29
30000000.0,Secondary,Площадь Гагарина,7.0,1.0,45.0,18.0,20.0,12.0,19
10200000.0,Secondary,Бунинская Аллея,5.0,1.0,36.4,18.0,10.0,6.0,17
10300000.0,Secondary,Выхино,15.0,1.0,38.6,19.6,9.6,10.0,16
11200000.0,Secondary,Академическая,15.0,1.0,35.5,20.0,10.5,1.0,12
10100000.0,Secondary,Братиславская,13.0,1.0,41.8,18.5,8.3,2.0,16
19500000.0,Secondary,Ботанический сад,7.0,1.0,35.0,12.0,17.0,14.0,24
13300000.0,Secondary,Мичуринский проспект,5.0,1.0,38.0,19.2,8.5,16.0,17
9100000.0,Secondary,Некрасовка,12.0,1.0,37.9,20.0,10.0,4.0,22
15500000.0,Secondary,Красносельская,11.0,1.0,35.5,19.5,9.5,8.0,14
9800000.0,Secondary,Беляево,15.0,1.0,33.4,18.0,8.0,3.0,9
11700000.0,Secondary,Тимирязевская,8.0,1.0,32.0,18.0,8.0,6.0,9
16400000.0,Secondary,Профсоюзная,6.0,1.0,39.7,19.0,10.0,11.0,24
12600000.0,Secondary,Пятницкое шоссе,17.0,1.0,42.0,20.0,10.0,14.0,14
12300000.0,Secondary,Новые Черемушки,15.0,1.0,36.6,20.0,8.0,11.0,14
8300000.0,Secondary,Улица Горчакова,9.0,1.0,40.0,20.0,8.5,3.0,12
8900000.0,Secondary,Некрасовка,21.0,1.0,32.0,17.0,8.0,6.0,19
8000000.0,Secondary,Внуково,25.0,1.0,34.2,15.8,10.7,9.0,9
11300000.0,Secondary,Беляево,14.0,1.0,33.0,20.0,8.0,4.0,9
12500000.0,Secondary,Чертановская,16.0,1.0,36.0,18.5,8.5,24.0,25
13700000.0,Secondary,Калитники,17.0,1.0,49.0,25.0,12.9,3.0,24
11850000.0,Secondary,Строгино,8.0,1.0,38.8,21.0,8.0,2.0,12
9400000.0,Secondary,Пражская,14.0,1.0,36.0,19.0,9.0,10.0,14
12300000.0,Secondary,Рассказовка,23.0,1.0,38.0,17.5,10.5,5.0,9
12000000.0,Secondary,Речной вокзал,18.0,1.0,38.0,17.5,9.1,2.0,17
10500000.0,Secondary,Коммунарка,26.0,1.0,34.0,16.0,10.0,8.0,14
11200000.0,Secondary,Марьино,13.0,1.0,41.6,20.8,9.0,6.0,14
11600000.0,Secondary,Крылатское,11.0,1.0,38.1,20.0,10.0,4.0,14
17990000.0,Secondary,Шелепиха,15.0,1.0,35.5,17.2,10.8,16.0,32
9450000.0,Secondary,Марьино,10.0,1.0,38.7,19.0,8.0,2.0,14
15700000.0,Secondary,Новаторская,16.0,1.0,42.2,18.9,9.2,15.0,21
12500000.0,Secondary,Бабушкинская,23.0,1.0,41.4,23.1,10.5,7.0,19
12700000.0,Secondary,Раменки,12.0,1.0,37.0,19.0,10.0,6.0,16
16900000.0,Secondary,Печатники,7.0,1.0,44.0,24.4,12.0,11.0,17
13700000.0,Secondary,Щелковская,9.0,1.0,44.7,20.0,12.0,2.0,18
12000000.0,Secondary,Яхромская,24.0,1.0,38.5,11.1,19.8,9.0,33
10500000.0,Secondary,Водный стадион,12.0,1.0,35.2,20.2,9.0,11.0,12
8800800.0,Secondary,Коммунарка,26.0,1.0,34.0,15.6,10.0,11.0,14
13900000.0,Secondary,Селигерская,7.0,1.0,45.0,23.7,9.5,16.0,23
14300000.0,Secondary,Сухаревская,11.0,1.0,29.5,13.9,8.9,12.0,16
12250000.0,Secondary,Физтех,5.0,1.0,37.9,18.0,8.4,20.0,22
11500000.0,Secondary,Владыкино,20.0,1.0,41.8,21.0,8.8,9.0,12
10300000.0,Secondary,Депо,17.0,1.0,39.0,19.4,8.6,16.0,17
16500000.0,Secondary,Угрешская,7.0,1.0,45.0,15.0,17.0,27.0,30
14800000.0,Secondary,Аминьевская,14.0,1.0,45.1,24.9,11.6,18.0,17
11490000.0,Secondary,Люблино,17.0,1.0,40.0,18.5,9.5,13.0,25
10500000.0,Secondary,Братиславская,18.0,1.0,37.9,19.1,8.4,5.0,17
17500000.0,Secondary,Ленинский проспект,7.0,1.0,45.0,17.7,13.9,5.0,9
11500000.0,Secondary,Жулебино,9.0,1.0,36.1,15.0,9.2,4.0,17
12799999.0,Secondary,Люблино,14.0,1.0,38.3,20.0,8.0,6.0,18
9200000.0,Secondary,Покровское,33.0,1.0,44.0,19.0,9.5,8.0,20
9500000.0,Secondary,Новогиреево,18.0,1.0,35.1,19.8,10.0,3.0,12
11500000.0,Secondary,Коммунарка,27.0,1.0,39.4,15.4,11.1,10.0,16
13000000.0,Secondary,Нижегородская,14.0,1.0,32.3,9.5,10.0,12.0,33
11250000.0,Secondary,Новогиреево,25.0,1.0,34.9,19.5,9.9,14.0,16
15000000.0,Secondary,Аминьевская,10.0,1.0,41.7,21.5,10.6,17.0,25
15000000.0,Secondary,Коптево,8.0,1.0,33.2,18.1,10.0,4.0,12
10900000.0,Secondary,Печатники,11.0,1.0,34.0,19.3,9.0,4.0,9
15490000.0,Secondary,Аннино,4.0,1.0,41.6,17.7,10.0,9.0,22
15150000.0,Secondary,Аннино,4.0,1.0,41.5,17.7,10.1,9.0,22
10000000.0,Secondary,Люблино,8.0,1.0,36.0,19.0,9.0,13.0,17
17990000.0,Secondary,Чертановская,13.0,1.0,58.0,28.0,12.0,21.0,26
9500000.0,Secondary,Давыдково,19.0,1.0,36.0,18.0,10.0,2.0,14
10800000.0,Secondary,Улица Скобелевская,12.0,1.0,41.0,20.0,11.0,9.0,33
14000000.0,Secondary,Рабочий Посёлок,9.0,1.0,38.6,20.0,10.0,3.0,12
9990000.0,Secondary,Лухмановская,26.0,1.0,40.0,20.0,10.0,12.0,24
14300000.0,Secondary,Измайловская,18.0,1.0,40.2,17.6,8.7,4.0,19
14990000.0,Secondary,Юго-Западная,15.0,1.0,38.3,20.0,10.0,21.0,22
13800000.0,Secondary,Чертановская,9.0,1.0,41.5,19.8,9.9,5.0,24
7900000.0,Secondary,Щербинка,26.0,1.0,37.2,16.0,11.0,17.0,21
20500000.0,Secondary,Рижская,6.0,1.0,42.0,19.0,10.0,16.0,16
13200000.0,Secondary,Белорусская,14.0,1.0,34.3,19.0,10.0,12.0,16
15000000.0,Secondary,Аннино,6.0,1.0,36.7,12.0,17.5,2.0,25
8340000.0,Secondary,Кузьминки,13.0,1.0,35.0,19.7,10.0,5.0,16
10000000.0,Secondary,Медведково,19.0,1.0,34.8,19.8,11.0,8.0,12
13370000.0,Secondary,Братиславская,23.0,1.0,39.6,20.9,8.7,11.0,24
11000000.0,Secondary,Перово,21.0,1.0,35.0,20.0,10.0,7.0,12
12300000.0,Secondary,Коммунарка,26.0,1.0,49.3,20.0,13.0,3.0,16
11000000.0,Secondary,Коммунарка,25.0,1.0,44.9,20.0,12.0,10.0,25
11800000.0,Secondary,Черкизовская,16.0,1.0,39.0,20.9,8.6,2.0,12
12000000.0,Secondary,Новокосино,12.0,1.0,38.9,20.7,8.6,12.0,14
14500000.0,Secondary,Новые Черемушки,17.0,1.0,39.0,20.0,10.0,16.0,18
14800000.0,Secondary,Марьина Роща (Шереметьевская),15.0,1.0,38.0,19.1,10.0,14.0,16
14200000.0,Secondary,Селигерская,6.0,1.0,37.0,16.7,8.3,17.0,17
10800000.0,Secondary,Алтуфьево,19.0,1.0,41.5,17.0,10.0,9.0,25
17200000.0,Secondary,Тульская,15.0,1.0,46.4,23.2,12.6,8.0,10
9400000.0,Secondary,Новопеределкино,15.0,1.0,42.0,21.0,9.0,7.0,14
11350000.0,Secondary,Свиблово,13.0,1.0,38.0,20.0,10.0,5.0,14
12900000.0,Secondary,Планерная,13.0,1.0,37.8,20.0,10.0,4.0,22
10500000.0,Secondary,Солнцево,19.0,1.0,41.0,20.7,10.0,13.0,14
9800000.0,Secondary,Сетунь,12.0,1.0,40.0,19.0,10.0,15.0,16
11300000.0,Secondary,Солнцево,21.0,1.0,38.0,19.0,8.0,10.0,17
12000000.0,Secondary,Беломорская,12.0,1.0,45.0,22.0,11.0,6.0,19
12000000.0,Secondary,Нагатинский Затон,12.0,1.0,39.0,19.0,9.2,2.0,12
16990000.0,Secondary,Яхромская,10.0,1.0,41.0,20.0,10.0,21.0,24
9700000.0,Secondary,Внуково,37.0,1.0,35.0,20.0,9.0,15.0,17
8700000.0,Secondary,Некрасовка,11.0,1.0,40.2,18.0,11.0,12.0,24
9120000.0,Secondary,Братиславская,16.0,1.0,36.1,20.0,8.0,5.0,9
13990000.0,Secondary,Бабушкинская,20.0,1.0,45.0,23.0,9.1,14.0,17
18500000.0,Secondary,Тушинская,10.0,1.0,40.5,18.6,9.8,7.0,19
8700000.0,Secondary,Покровское,31.0,1.0,35.2,20.0,8.0,16.0,18
13690000.0,Secondary,Окская,15.0,1.0,36.5,15.8,12.2,2.0,30
15390000.0,Secondary,Кунцевская,8.0,1.0,42.5,16.0,13.4,2.0,29
12800000.0,Secondary,Ховрино,33.0,1.0,38.0,18.0,10.0,5.0,17
10150000.0,Secondary,Медведково,38.0,1.0,40.0,19.0,9.0,12.0,14
9900000.0,Secondary,Люблино,15.0,1.0,30.9,15.0,8.6,2.0,14
10500000.0,Secondary,Внуково,37.0,1.0,40.1,18.0,11.0,14.0,17
31000000.0,Secondary,Академическая,17.0,1.0,45.0,19.0,16.0,8.0,19
16300000.0,Secondary,Аэропорт,10.0,1.0,33.0,16.0,9.0,4.0,5
16990000.0,Secondary,Авиамоторная,13.0,1.0,39.5,19.0,12.0,26.0,26
14350000.0,Secondary,Верхние Котлы,16.0,1.0,33.5,10.3,16.4,9.0,24
14600000.0,Secondary,Давыдково,16.0,1.0,39.0,20.1,10.5,19.0,22
10500000.0,Secondary,Выхино,9.0,1.0,39.0,20.0,9.0,16.0,17
12500000.0,Secondary,Бескудниково,13.0,1.0,38.9,20.9,8.6,9.0,12
15900000.0,Secondary,Юго-Западная,17.0,1.0,41.9,18.0,9.0,14.0,25
26100000.0,Secondary,Шаболовская,17.0,1.0,54.3,35.0,10.0,9.0,30
11400000.0,Secondary,Царицыно,27.0,1.0,45.7,18.6,11.0,2.0,11
11550000.0,Secondary,Хорошево,15.0,1.0,38.5,20.0,9.0,13.0,16
27250000.0,Secondary,Раменки,13.0,1.0,43.0,17.0,15.0,10.0,28
11300000.0,Secondary,Солнцево,9.0,1.0,38.0,18.0,8.0,15.0,17
13950000.0,Secondary,Строгино,4.0,1.0,38.0,18.0,8.3,3.0,12
14350000.0,Secondary,Аннино,8.0,1.0,41.2,17.5,9.9,3.0,21
14900000.0,Secondary,Свиблово,7.0,1.0,38.0,19.0,8.0,13.0,17
11800000.0,Secondary,Перово,9.0,1.0,38.8,21.0,8.5,5.0,12
12000000.0,Secondary,Озёрная,5.0,1.0,34.8,19.0,10.0,15.0,16
11600000.0,Secondary,Новопеределкино,8.0,1.0,37.5,15.0,14.5,22.0,23
19999900.0,Secondary,Народное Ополчение,14.0,1.0,48.6,18.0,18.0,19.0,23
18999900.0,Secondary,Народное Ополчение,14.0,1.0,46.7,18.0,16.0,18.0,23
15300000.0,Secondary,Мичуринский проспект,10.0,1.0,35.3,14.3,9.1,2.0,9
8200000.0,Secondary,Щербинка,17.0,1.0,40.6,18.0,9.0,2.0,17
11300000.0,Secondary,Митино,11.0,1.0,39.2,20.1,8.0,9.0,22
11000000.0,Secondary,Планерная,25.0,1.0,37.0,20.0,8.0,5.0,16
11000000.0,Secondary,Планерная,25.0,1.0,37.0,20.0,8.0,5.0,16
